wkt_geom;osm_id;cables;name;voltage;wires;ref;operator;length
LineString (14.87481299999999962 46.6586016999999984, 14.87535639999999937 46.65927499999998673);598515655;1.0;Schwabeck - Lavamünd;110000;1;120/3;KNG-Kärnten Netz GmbH;85,59
LineString (14.87535639999999937 46.65927499999998673, 14.8749021999999993 46.6585661000000087);598515654;1.0;Schwabeck - Lavamünd;110000;1;120/4;KNG-Kärnten Netz GmbH;86,1
LineString (14.87456180000000039 46.65956919999999997, 14.87412909999999933 46.65883849999999455);598515653;1.0;"Schwabeck - Obersielach;Schwabeck - Bleiburg";110000;1;116/9;KNG-Kärnten Netz GmbH;87,68
LineString (14.87466700000000053 46.65840620000000172, 14.87472430000000045 46.65848280000000159, 14.87476820000000188 46.65854159999999951, 14.87481299999999962 46.6586016999999984);598515660;1.0;;110000;0;;;24,43
LineString (14.87381260000000083 46.65871169999999779, 14.87385349999999917 46.6586967999999942, 14.87389710000000065 46.65868120000000374, 14.87399019999999972 46.65864789999997697, 14.87408289999999944 46.65861479999999517, 14.87428910000000215 46.65854119999999483, 14.87439510000000098 46.65850329999999957, 14.87448189999999926 46.65847229999999257, 14.87456740000000011 46.65844169999999025, 14.87466700000000053 46.65840620000000172, 14.87476080000000067 46.65837270000000103, 14.87480700000000056 46.65835620000000006);598515659;1.0;;110000;0;;;85,72
LineString (14.87386249999999954 46.65878059999999294, 14.87390379999999901 46.65876579999998341, 14.87394719999999815 46.65875079999999286, 14.87404150000000236 46.65871829999999676, 14.87413580000000124 46.65868580000000776, 14.87434110000000054 46.6586149999999904, 14.87444850000000152 46.65857799999999855, 14.87453610000000204 46.65854769999998553, 14.87462189999999929 46.65851810000000199, 14.87472430000000045 46.65848280000000159, 14.87481780000000064 46.65845060000000188, 14.87486329999999946 46.65843490000000315);598515658;1.0;;110000;0;;;85,67
LineString (14.87453320000000012 46.6586965000000049, 14.87508129999999973 46.65937619999997565);598515657;1.0;"Schwabeck - Baumkirchen;Schwabeck - St. Andrä";110000;1;120/5;KNG-Kärnten Netz GmbH;86,39
LineString (14.87389710000000065 46.65868120000000374, 14.87394719999999815 46.65875079999999286, 14.87398750000000192 46.6588068000000149, 14.87403559999999736 46.65887349999999145);598515664;1.0;;110000;0;;;23,85
LineString (14.87461919999999971 46.6586635999999757, 14.87457950000000118 46.6586081999999962, 14.87453610000000204 46.65854769999998553, 14.87448189999999926 46.65847229999999257);598515663;1.0;;110000;0;;;23,71
LineString (14.87439510000000098 46.65850329999999957, 14.87444850000000152 46.65857799999999855, 14.87449140000000192 46.65863800000001049, 14.87453320000000012 46.6586965000000049);598515662;1.0;;110000;0;;;23,93
LineString (14.8749021999999993 46.6585661000000087, 14.87486190000000086 46.65851090000000312, 14.87481780000000064 46.65845060000000188, 14.87476080000000067 46.65837270000000103);598515661;1.0;;110000;0;;;24,06
LineString (14.93549660000000223 46.64340930000000895, 14.93559639999999966 46.6434578000000073, 14.93563660000000226 46.64347740000000186, 14.93569600000000008 46.64350629999999853);598540063;1.0;;110000;0;;;18,68
LineString (14.93535010000000085 46.64354950000000599, 14.93539720000000059 46.64350439999999054, 14.93545310000000192 46.64345089999999061);598540059;1.0;;110000;0;;;13,5
LineString (14.93544769999999922 46.64359909999999587, 14.93549570000000237 46.64355369999999112, 14.93555369999999982 46.64349880000000326);598540054;1.0;;110000;0;;;13,78
LineString (14.87412909999999933 46.65883849999999455, 14.8740849000000015 46.65877789999998981, 14.87404150000000236 46.65871829999999676, 14.87399019999999972 46.65864789999997697);598515665;1.0;;110000;0;;;23,7
LineString (14.87389639999999957 46.6588274999999939, 14.87386249999999954 46.65878059999999294, 14.87384330000000254 46.65875410000000301, 14.87381260000000083 46.65871169999999779, 14.87378780000000233 46.65867739999999486);598515648;1.0;;110000;0;;;18,63
LineString (14.87375960000000141 46.65878329999999607, 14.87384330000000254 46.65875410000000301);598515647;1.0;;110000;0;;;7,18
LineString (14.87403559999999736 46.65887349999999145, 14.87456180000000039 46.65956919999999997);598515652;1.0;"Schwabeck - Obersielach;Schwabeck - Bleiburg";110000;1;116/8;KNG-Kärnten Netz GmbH;87,16
LineString (14.8740143999999983 46.65852279999999297, 14.87405040000000156 46.65857119999999014, 14.87408289999999944 46.65861479999999517, 14.87413580000000124 46.65868580000000776);598515651;1.0;;110000;0;;;20,36
LineString (14.87422360000000054 46.65844819999999515, 14.87425910000000151 46.65849869999999555, 14.87428910000000215 46.65854119999999483, 14.87434110000000054 46.6586149999999904);598515650;1.0;;110000;0;;;20,6
